,Player,Position,90s,TCmp,LFTP,LPrgP,Def_3rd,Mid_3rd,Att_3rd,Live,TOSucc,CaPrgC,PrgR,BTklInt,CTkl%,BClr,ADWon,ADWonp
228,Rodri,defensive midfield,32.3,0.4959023857220907,0.5220940050661413,0.4591216603600505,0.27263559510910945,0.4621706761754466,0.45820433436532515,0.4823824266548725,0.07739938080495357,0.23529411764705885,0.08591331269349846,0.04489164086687307,0.00145692952103442,0.006191950464396286,0.006191950464396286,0.0004422821760283061
229,Rodri,defensive midfield,32.3,0.4959023857220907,0.5220940050661413,0.4591216603600505,0.045954158382413623,0.10968727036175929,0.3390092879256967,0.1496388028895769,0.08978328173374614,0.17647058823529416,0.24148606811145512,0.15479876160990713,0.0015479876160990713,0.13312693498452013,0.22291021671826627,0.0021433674684448677
230,Rodri,defensive midfield,32.3,0.4959023857220907,0.5220940050661413,0.4591216603600505,0.045954158382413623,0.10968727036175929,0.3390092879256967,0.1496388028895769,0.08978328173374614,0.17647058823529416,0.24148606811145512,0.15479876160990713,0.0015479876160990713,0.13312693498452013,0.006191950464396286,0.0004422821760283061
231,Rodri,defensive midfield,32.3,0.4959023857220907,0.5220940050661413,0.4591216603600505,0.045954158382413623,0.10968727036175929,0.3390092879256967,0.1496388028895769,0.08978328173374614,0.17647058823529416,0.24148606811145512,0.04489164086687307,0.00145692952103442,0.006191950464396286,0.22291021671826627,0.0021433674684448677
232,Rodri,defensive midfield,32.3,0.4959023857220907,0.5220940050661413,0.4591216603600505,0.045954158382413623,0.10968727036175929,0.3390092879256967,0.1496388028895769,0.08978328173374614,0.17647058823529416,0.24148606811145512,0.04489164086687307,0.00145692952103442,0.006191950464396286,0.006191950464396286,0.0004422821760283061
233,Rodri,defensive midfield,32.3,0.13330905117464945,0.10244863495637492,0.1801169590643275,0.27263559510910945,0.4621706761754466,0.45820433436532515,0.4823824266548725,0.07739938080495357,0.23529411764705885,0.08591331269349846,0.15479876160990713,0.0015479876160990713,0.13312693498452013,0.22291021671826627,0.0021433674684448677
234,Rodri,defensive midfield,32.3,0.13330905117464945,0.10244863495637492,0.1801169590643275,0.27263559510910945,0.4621706761754466,0.45820433436532515,0.4823824266548725,0.07739938080495357,0.23529411764705885,0.08591331269349846,0.15479876160990713,0.0015479876160990713,0.13312693498452013,0.006191950464396286,0.0004422821760283061
235,Rodri,defensive midfield,32.3,0.13330905117464945,0.10244863495637492,0.1801169590643275,0.27263559510910945,0.4621706761754466,0.45820433436532515,0.4823824266548725,0.07739938080495357,0.23529411764705885,0.08591331269349846,0.04489164086687307,0.00145692952103442,0.006191950464396286,0.22291021671826627,0.0021433674684448677
236,Rodri,defensive midfield,32.3,0.13330905117464945,0.10244863495637492,0.1801169590643275,0.27263559510910945,0.4621706761754466,0.45820433436532515,0.4823824266548725,0.07739938080495357,0.23529411764705885,0.08591331269349846,0.04489164086687307,0.00145692952103442,0.006191950464396286,0.006191950464396286,0.0004422821760283061
237,Rodri,defensive midfield,32.3,0.13330905117464945,0.10244863495637492,0.1801169590643275,0.045954158382413623,0.10968727036175929,0.3390092879256967,0.1496388028895769,0.08978328173374614,0.17647058823529416,0.24148606811145512,0.15479876160990713,0.0015479876160990713,0.13312693498452013,0.22291021671826627,0.0021433674684448677
238,Rodri,defensive midfield,32.3,0.13330905117464945,0.10244863495637492,0.1801169590643275,0.045954158382413623,0.10968727036175929,0.3390092879256967,0.1496388028895769,0.08978328173374614,0.17647058823529416,0.24148606811145512,0.15479876160990713,0.0015479876160990713,0.13312693498452013,0.006191950464396286,0.0004422821760283061
239,Rodri,defensive midfield,32.3,0.13330905117464945,0.10244863495637492,0.1801169590643275,0.045954158382413623,0.10968727036175929,0.3390092879256967,0.1496388028895769,0.08978328173374614,0.17647058823529416,0.24148606811145512,0.04489164086687307,0.00145692952103442,0.006191950464396286,0.22291021671826627,0.0021433674684448677
240,Rodri,defensive midfield,32.3,0.13330905117464945,0.10244863495637492,0.1801169590643275,0.045954158382413623,0.10968727036175929,0.3390092879256967,0.1496388028895769,0.08978328173374614,0.17647058823529416,0.24148606811145512,0.04489164086687307,0.00145692952103442,0.006191950464396286,0.006191950464396286,0.0004422821760283061
241,Rodri,defensive midfield,17.8,0.8998678122934567,0.9473953013278856,0.8331252600915522,0.4947263888777659,0.8386580247453329,0.8314606741573034,0.875334403424291,0.14044943820224717,0.42696629213483145,0.15589887640449437,0.28089887640449435,0.0028089887640449437,0.24157303370786518,0.40449438202247195,0.0038893690579083835
242,Rodri,defensive midfield,17.8,0.8998678122934567,0.9473953013278856,0.8331252600915522,0.4947263888777659,0.8386580247453329,0.8314606741573034,0.875334403424291,0.14044943820224717,0.42696629213483145,0.15589887640449437,0.28089887640449435,0.0028089887640449437,0.24157303370786518,0.011235955056179775,0.0008025682182985553
243,Rodri,defensive midfield,17.8,0.8998678122934567,0.9473953013278856,0.8331252600915522,0.4947263888777659,0.8386580247453329,0.8314606741573034,0.875334403424291,0.14044943820224717,0.42696629213483145,0.15589887640449437,0.08146067415730338,0.0026437541308658294,0.011235955056179775,0.40449438202247195,0.0038893690579083835
244,Rodri,defensive midfield,17.8,0.8998678122934567,0.9473953013278856,0.8331252600915522,0.4947263888777659,0.8386580247453329,0.8314606741573034,0.875334403424291,0.14044943820224717,0.42696629213483145,0.15589887640449437,0.08146067415730338,0.0026437541308658294,0.011235955056179775,0.011235955056179775,0.0008025682182985553
245,Rodri,defensive midfield,17.8,0.8998678122934567,0.9473953013278856,0.8331252600915522,0.0833887256040427,0.19903926026319238,0.6151685393258427,0.27153558052434457,0.16292134831460675,0.3202247191011236,0.43820224719101125,0.28089887640449435,0.0028089887640449437,0.24157303370786518,0.40449438202247195,0.0038893690579083835
246,Rodri,defensive midfield,17.8,0.8998678122934567,0.9473953013278856,0.8331252600915522,0.0833887256040427,0.19903926026319238,0.6151685393258427,0.27153558052434457,0.16292134831460675,0.3202247191011236,0.43820224719101125,0.28089887640449435,0.0028089887640449437,0.24157303370786518,0.011235955056179775,0.0008025682182985553
247,Rodri,defensive midfield,17.8,0.8998678122934567,0.9473953013278856,0.8331252600915522,0.0833887256040427,0.19903926026319238,0.6151685393258427,0.27153558052434457,0.16292134831460675,0.3202247191011236,0.43820224719101125,0.08146067415730338,0.0026437541308658294,0.011235955056179775,0.40449438202247195,0.0038893690579083835
248,Rodri,defensive midfield,17.8,0.8998678122934567,0.9473953013278856,0.8331252600915522,0.0833887256040427,0.19903926026319238,0.6151685393258427,0.27153558052434457,0.16292134831460675,0.3202247191011236,0.43820224719101125,0.08146067415730338,0.0026437541308658294,0.011235955056179775,0.011235955056179775,0.0008025682182985553
249,Rodri,defensive midfield,17.8,0.2419035029742234,0.18590398365679267,0.3268414481897628,0.4947263888777659,0.8386580247453329,0.8314606741573034,0.875334403424291,0.14044943820224717,0.42696629213483145,0.15589887640449437,0.28089887640449435,0.0028089887640449437,0.24157303370786518,0.40449438202247195,0.0038893690579083835
250,Rodri,defensive midfield,17.8,0.2419035029742234,0.18590398365679267,0.3268414481897628,0.4947263888777659,0.8386580247453329,0.8314606741573034,0.875334403424291,0.14044943820224717,0.42696629213483145,0.15589887640449437,0.28089887640449435,0.0028089887640449437,0.24157303370786518,0.011235955056179775,0.0008025682182985553
251,Rodri,defensive midfield,17.8,0.2419035029742234,0.18590398365679267,0.3268414481897628,0.4947263888777659,0.8386580247453329,0.8314606741573034,0.875334403424291,0.14044943820224717,0.42696629213483145,0.15589887640449437,0.08146067415730338,0.0026437541308658294,0.011235955056179775,0.40449438202247195,0.0038893690579083835
252,Rodri,defensive midfield,17.8,0.2419035029742234,0.18590398365679267,0.3268414481897628,0.4947263888777659,0.8386580247453329,0.8314606741573034,0.875334403424291,0.14044943820224717,0.42696629213483145,0.15589887640449437,0.08146067415730338,0.0026437541308658294,0.011235955056179775,0.011235955056179775,0.0008025682182985553
253,Rodri,defensive midfield,17.8,0.2419035029742234,0.18590398365679267,0.3268414481897628,0.0833887256040427,0.19903926026319238,0.6151685393258427,0.27153558052434457,0.16292134831460675,0.3202247191011236,0.43820224719101125,0.28089887640449435,0.0028089887640449437,0.24157303370786518,0.40449438202247195,0.0038893690579083835
254,Rodri,defensive midfield,17.8,0.2419035029742234,0.18590398365679267,0.3268414481897628,0.0833887256040427,0.19903926026319238,0.6151685393258427,0.27153558052434457,0.16292134831460675,0.3202247191011236,0.43820224719101125,0.28089887640449435,0.0028089887640449437,0.24157303370786518,0.011235955056179775,0.0008025682182985553
255,Rodri,defensive midfield,17.8,0.2419035029742234,0.18590398365679267,0.3268414481897628,0.0833887256040427,0.19903926026319238,0.6151685393258427,0.27153558052434457,0.16292134831460675,0.3202247191011236,0.43820224719101125,0.08146067415730338,0.0026437541308658294,0.011235955056179775,0.40449438202247195,0.0038893690579083835
256,Rodri,defensive midfield,17.8,0.2419035029742234,0.18590398365679267,0.3268414481897628,0.0833887256040427,0.19903926026319238,0.6151685393258427,0.27153558052434457,0.16292134831460675,0.3202247191011236,0.43820224719101125,0.08146067415730338,0.0026437541308658294,0.011235955056179775,0.011235955056179775,0.0008025682182985553
257,Guido Rodríguez,defensive midfield,31.9,0.26996127604646875,0.26531775434596755,0.2199233716475096,0.23734407014078654,0.2930363611968335,0.17946708463949845,0.3081056874160323,0.06896551724137932,0.03448275862068966,0.042319749216300946,0.2460815047021944,0.0016760296719327107,0.2382445141065831,0.13793103448275865,0.0015325670498084292
258,Oriol Romeu,defensive midfield,33.6,0.250875350140056,0.23484848484848486,0.23256172839506176,0.22050962223806125,0.2536883916990921,0.203125,0.28188775510204084,0.0625,0.050595238095238096,0.03571428571428571,0.16220238095238096,0.0015172735760971055,0.1636904761904762,0.12202380952380952,0.0014025725232621785
259,Marten de Roon,defensive midfield,32.9,0.28374754156981946,0.30174081237911027,0.2964539007092199,0.2403663881348478,0.28048679526450865,0.2689969604863222,0.3197278911564626,0.012158054711246202,0.05471124620060791,0.05243161094224924,0.1717325227963526,0.0013884198281361403,0.17629179331306993,0.15501519756838908,0.001890429238638891
260,Pablo Rosario,defensive midfield,19.6,0.27911164465786314,0.27272727272727276,0.3259259259259259,0.22719173200285098,0.2648346303501945,0.2346938775510204,0.2981049562682216,0.03571428571428571,0.09183673469387754,0.1607142857142857,0.1760204081632653,0.0027010804321728693,0.16326530612244897,0.08163265306122448,0.002148227712137486
261,Nicolò Rovella,defensive midfield,19.6,0.36854741896758697,0.35064935064935066,0.291005291005291,0.24055595153243048,0.3695455808782656,0.3278061224489796,0.3850826044703595,0.04081632653061224,0.1377551020408163,0.08035714285714285,0.2193877551020408,0.0019305019305019305,0.08673469387755102,0.04591836734693877,0.002416756176154672
262,Sebastian Rudy,defensive midfield,8.8,0.22058823529411764,0.23140495867768596,0.2722222222222222,0.19985582841962024,0.25194552529182873,0.3181818181818182,0.29599567099567103,0.0,0.07954545454545454,0.059659090909090905,0.2102272727272727,0.005471380471380472,0.1477272727272727,0.07954545454545454,0.004679144385026737
264,Diadie Samassékou,defensive midfield,0.4,0.25,0.31818181818181823,0.1425925925925926,0.1559158945117605,0.2808852140077821,0.1875,0.27380952380952384,0.25,0.0,0.1875,0.125,0.0,0.0,0.0,0.0
265,Samuel,defensive midfield,32.1,0.16089426424775516,0.09119229679977345,0.16524749048113532,0.06916642797032616,0.13580493836139493,0.6861370716510904,0.23898531375166893,0.1651090342679128,0.4485981308411215,0.6074766355140186,0.1308411214953271,0.0011249567324333677,0.049844236760124616,0.0529595015576324,0.0009130948544419377
266,Jerdy Schouten,defensive midfield,27.9,0.2738772928526249,0.2691430433365918,0.2841630160626577,0.21995876731121483,0.30551720290643347,0.17293906810035845,0.3084144051885988,0.09677419354838711,0.05376344086021506,0.07795698924731183,0.1845878136200717,0.0019749835418038184,0.15412186379928317,0.10035842293906812,0.0018246985988921475
267,Ibrahima Sissoko,defensive midfield,14.6,0.19701853344077358,0.21793275217932753,0.2617453069507864,0.15121705933469373,0.23804701241938062,0.30136986301369867,0.2619047619047619,0.0547945205479452,0.12328767123287672,0.2106164383561644,0.17123287671232879,0.003587736464448794,0.13013698630136988,0.20547945205479456,0.0038769707934866895
268,Ellyes Skhiri,defensive midfield,31.7,0.2792725923176842,0.22483510180671068,0.27888772052809907,0.22939802271383314,0.28519743706194994,0.22634069400630918,0.3088478293525612,0.07570977917981074,0.1577287066246057,0.1443217665615142,0.21293375394321767,0.0012427110218908325,0.15141955835962148,0.12618296529968454,0.0020352091177368477
269,Oliver Skipp,defensive midfield,16.6,0.23387668320340183,0.19934282584884996,0.19241410084783578,0.1840934658090666,0.24997655993624301,0.18674698795180722,0.26247848537005164,0.06626506024096385,0.08433734939759036,0.11295180722891565,0.1536144578313253,0.0029207740051113537,0.11445783132530118,0.04216867469879518,0.0013177710843373493
270,Tomáš Souček,defensive midfield,31.3,0.13324563052057883,0.13621841417368577,0.16035972074310734,0.17215505796570105,0.15602739896321524,0.23003194888178916,0.2078198691617222,0.006389776357827476,0.035143769968051124,0.12460063897763578,0.207667731629393,0.0015423598105100806,0.2268370607028754,0.36421725239616615,0.0017680449145444958
271,Boubakary Soumaré,defensive midfield,18.1,0.252193695157621,0.2812656956303365,0.23003887865766315,0.21983279712376397,0.27933336199668934,0.15469613259668508,0.2870297290186793,0.06629834254143646,0.09392265193370165,0.08287292817679556,0.24861878453038672,0.0029551586791725553,0.14917127071823205,0.09944751381215469,0.0031077348066298337
272,Vinicius Souza,defensive midfield,27.0,0.15816993464052287,0.20033670033670037,0.17322359396433473,0.1556849080013727,0.20695345150598068,0.15185185185185188,0.21904761904761907,0.037037037037037035,0.04814814814814815,0.03888888888888888,0.27222222222222225,0.002071563088512241,0.1851851851851852,0.26666666666666666,0.0019753086419753087
273,Stijn Spierings,defensive midfield,34.7,0.30140701813866755,0.3521089861147498,0.3796990073647134,0.20920588035929594,0.3306944460018614,0.24495677233429394,0.3331961026485522,0.046109510086455335,0.0893371757925072,0.06484149855907781,0.21325648414985587,0.0012269238451222643,0.12680115273775214,0.05763688760806917,0.001440922190201729
274,Anton Stach,defensive midfield,23.0,0.15831202046035805,0.1936758893280633,0.26286634460547503,0.11497102482258513,0.20972762645914395,0.375,0.24265010351966876,0.10869565217391304,0.16086956521739132,0.2510869565217391,0.14782608695652175,0.0018306636155606406,0.10869565217391304,0.3130434782608696,0.0030392570704938795
275,Veit Stange,defensive midfield,0.1,0.0,0.0,0.0,0.2494654312188168,0.07490272373540856,0.0,0.14285714285714288,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
276,Angelo Stiller,defensive midfield,7.8,0.2104072398190045,0.21212121212121215,0.24862298195631533,0.1695085622384268,0.23335079317569588,0.38782051282051283,0.28449328449328454,0.038461538461538464,0.051282051282051294,0.15384615384615385,0.2307692307692308,0.008547008547008548,0.17948717948717952,0.20512820512820518,0.007889546351084813
277,Ibrahim Sulemana,defensive midfield,7.2,0.10866013071895424,0.15909090909090912,0.1425925925925926,0.15418349568385203,0.1570876567228707,0.1701388888888889,0.18584656084656087,0.06944444444444445,0.05555555555555556,0.05208333333333333,0.22916666666666666,0.006944444444444445,0.20833333333333337,0.1388888888888889,0.006313131313131313
278,Ivan Šunjić,defensive midfield,11.0,0.1443850267379679,0.19669421487603309,0.15555555555555556,0.14400958983995332,0.20768482490272372,0.12272727272727274,0.20692640692640693,0.0,0.05454545454545454,0.0409090909090909,0.23181818181818184,0.00606060606060606,0.17272727272727273,0.06363636363636364,0.00303030303030303
279,Adrien Tameze,defensive midfield,33.7,0.14574969453656833,0.1718370650121392,0.17432684910429716,0.14064816596906585,0.18425625512360144,0.18100890207715134,0.20178041543026703,0.0771513353115727,0.09495548961424333,0.129080118694362,0.13056379821958455,0.0013188262446422684,0.1632047477744807,0.0801186943620178,0.0013813567993451344
280,Renato Tapia,defensive midfield,16.1,0.2510047497259773,0.2490118577075099,0.24090177133655394,0.2463664817626824,0.2623921502283877,0.18633540372670807,0.29370008873114467,0.06832298136645963,0.07453416149068323,0.03726708074534161,0.20496894409937885,0.003021655195568239,0.22981366459627328,0.16149068322981366,0.003670242800677583
281,Niklas Tauer,defensive midfield,1.0,0.29411764705882354,0.31818181818181823,0.3422222222222222,0.28688524590163933,0.2846303501945525,0.25,0.33333333333333337,0.0,0.1,0.3,0.2,0.033333333333333326,0.4,0.2,0.06666666666666665
282,Aurélien Tchouaméni,defensive midfield,23.5,0.39499374217772215,0.4305609284332689,0.3446493301812451,0.2494654312188168,0.3933189833595496,0.3170212765957447,0.40324214792299906,0.11914893617021277,0.174468085106383,0.07340425531914893,0.24042553191489363,0.0025755879059350508,0.2127659574468085,0.20425531914893616,0.0028368794326241132
283,Ramón Terrats,defensive midfield,11.5,0.22148337595907927,0.1936758893280633,0.25294685990338167,0.14425609718305493,0.23057012349856199,0.37826086956521743,0.27204968944099384,0.14782608695652175,0.21739130434782608,0.23478260869565218,0.13043478260869565,0.004158790170132326,0.0782608695652174,0.052173913043478265,0.004013377926421405
284,Sandro Tonali,defensive midfield,30.1,0.2315810044948212,0.2621564482029598,0.30129198966408266,0.14752440783039664,0.25058818206497147,0.4078073089700997,0.2904603701945895,0.02990033222591362,0.2026578073089701,0.21428571428571427,0.1478405315614618,0.0020386590154032012,0.08637873754152825,0.04983388704318937,0.0015101177891875565
285,Lucas Torró,defensive midfield,27.5,0.20106951871657752,0.18512396694214878,0.20325925925925925,0.16555433162703298,0.23778210116731516,0.21181818181818182,0.25264069264069267,0.04000000000000001,0.04363636363636364,0.046363636363636364,0.16363636363636366,0.001558441558441558,0.23272727272727273,0.31272727272727274,0.002299465240641711
286,Birama Touré,defensive midfield,37.8,0.19234360410831003,0.20370370370370375,0.20823045267489715,0.1696100947704654,0.23540856031128404,0.14153439153439154,0.23973293020912073,0.029100529100529106,0.02645502645502646,0.0496031746031746,0.19444444444444448,0.000967173010183763,0.12962962962962965,0.14814814814814817,0.0012771392081736912
287,Lucas Tousart,defensive midfield,32.7,0.09534088864903759,0.14011676396997497,0.1622154264356099,0.1338874103330347,0.164923428408239,0.2262996941896024,0.1961555264307558,0.07033639143730887,0.1131498470948012,0.1811926605504587,0.18501529051987767,0.0013761467889908258,0.22935779816513763,0.2782874617737003,0.0015042565501281098
288,Lesley Ugochukwu,defensive midfield,14.8,0.22496025437201908,0.1848894348894349,0.19269269269269268,0.14495964246498813,0.2763303186454937,0.13513513513513514,0.2541827541827542,0.0945945945945946,0.07432432432432433,0.055743243243243236,0.19256756756756757,0.004504504504504504,0.1081081081081081,0.1081081081081081,0.004700352526439483
289,Renato Veiga,defensive midfield,7.1,0.1739850869925435,0.06274007682458388,0.11246739697443923,0.3619005551484244,0.18039951772894175,0.16549295774647887,0.2790073775989269,0.14084507042253522,0.15492957746478875,0.06338028169014084,0.11267605633802819,0.010954616588419407,0.4084507042253521,0.16901408450704228,0.0065005417118093175
290,Miguel Veloso,defensive midfield,12.9,0.19562243502051982,0.24171952078928827,0.3714039621016365,0.16244260637504349,0.23399843151449337,0.32558139534883723,0.26688815060908083,0.031007751937984496,0.1317829457364341,0.12790697674418602,0.15116279069767444,0.004770423375074538,0.10852713178294573,0.10852713178294573,0.003875968992248062
291,Mikel Vesga,defensive midfield,28.6,0.2589469354175236,0.42943420216147493,0.39686609686609686,0.14741139117475538,0.2928015564202334,0.3103146853146853,0.2992007992007992,0.03496503496503497,0.09090909090909091,0.08129370629370629,0.1625874125874126,0.0012854792266556972,0.13636363636363635,0.22727272727272727,0.002011263073209976
292,Walace,defensive midfield,35.4,0.24626121635094717,0.2750385208012327,0.27390667503661853,0.22867664528391543,0.2678724526808679,0.18361581920903958,0.28934624697336564,0.03107344632768362,0.13276836158192093,0.07627118644067796,0.18785310734463279,0.0012868801004394226,0.14406779661016952,0.06497175141242938,0.0012494567579313341
293,Julian Weigl,defensive midfield,21.0,0.30028011204481797,0.2,0.22271604938271605,0.2221430268472321,0.3188715953307393,0.10357142857142859,0.3054421768707483,0.04285714285714286,0.03333333333333333,0.024999999999999998,0.14523809523809525,0.002671312427409989,0.1523809523809524,0.08571428571428572,0.002764976958525346
294,Harvey White,defensive midfield,0.1,0.1764705882352941,0.0,0.0,0.0,0.29961089494163423,1.0,0.380952380952381,0.0,0.0,0.75,0.0,0.0,0.0,1.0,1.0
295,Harry Winks,defensive midfield,19.1,0.24391746227286726,0.2665397429795336,0.3493891797556719,0.1789359375758005,0.2690223480758653,0.2238219895287958,0.2784841685365246,0.08900523560209424,0.09947643979057591,0.06675392670157067,0.13350785340314136,0.0017046146353342263,0.1256544502617801,0.031413612565445025,0.0017452006980802788
296,Axel Witsel,defensive midfield,25.1,0.2880243730958519,0.21296631655197393,0.18633613693374648,0.3150619191090236,0.24171795309036223,0.08167330677290836,0.2885600455321571,0.02390438247011952,0.02390438247011952,0.03286852589641434,0.11752988047808764,0.002184809150494795,0.30278884462151395,0.16334661354581673,0.0021213845915041135
297,Granit Xhaka,defensive midfield,33.3,0.2441264794205971,0.2828282828282829,0.33571349126904687,0.1277292973657906,0.20243979387948258,0.493993993993994,0.27041327041327046,0.04504504504504506,0.12612612612612614,0.39414414414414417,0.07357357357357358,0.0011719036109280013,0.13513513513513517,0.11111111111111112,0.0016583747927031512
298,Gerard Yepes,defensive midfield,2.2,0.20588235294117646,0.1446280991735537,0.18148148148148147,0.11339337782673489,0.306420233463035,0.21590909090909088,0.27705627705627706,0.0,0.13636363636363635,0.20454545454545453,0.20454545454545456,0.015151515151515148,0.13636363636363635,0.22727272727272727,0.032467532467532464
299,Warren Zaire-Emery,defensive midfield,10.3,0.32609937178754994,0.22859664607237423,0.17720244516361022,0.14895266038793428,0.30979184768236934,0.46601941747572817,0.3356449375866852,0.15533980582524273,0.22330097087378642,0.39320388349514557,0.1407766990291262,0.002678272514228322,0.1650485436893204,0.02912621359223301,0.002080443828016643
300,Denis Zakaria,defensive midfield,6.0,0.18627450980392157,0.10606060606060608,0.08555555555555555,0.1663102874792112,0.1772697795071336,0.22083333333333335,0.2134920634920635,0.08333333333333334,0.18333333333333335,0.0375,0.16666666666666669,0.0033333333333333335,0.18333333333333335,0.0,0.0
301,Andre-Frank Zambo Anguissa,defensive midfield,33.9,0.34495922262710393,0.3472780906409226,0.3045340325576314,0.15012079046796056,0.33562606889110796,0.5589970501474927,0.37182188509622144,0.09734513274336284,0.17109144542772864,0.3097345132743363,0.1504424778761062,0.0007374631268436579,0.0737463126843658,0.13864306784660768,0.0018735549709001037
302,Martín Zubimendi,defensive midfield,34.5,0.26342710997442453,0.32279314888010546,0.30419753086419754,0.18402594853677934,0.2930976146168161,0.18768115942028984,0.28847481021394067,0.026086956521739132,0.1246376811594203,0.06304347826086956,0.1391304347826087,0.0015458937198067632,0.15942028985507248,0.1681159420289855,0.0018273471959672338
303,Blanco,defensive midfield,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Hugo Guillamón,defensive midfield,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
