,Player,Position,90s,PSxG,PSxG/SoT,PSxG-GA,LCmp,LAtt,PaAtt,PaThr,PaAvgLen,GKAtt,GKAvgLen,COpp,CStp,SwOPA,SoTA,Saves,Savep,CS,PKsv
0,Álvaro Aceves,goalkeeper,0.1,0.3448275862068966,0.16,0.9310344827586208,0.5,0.5787234042553191,1.0,1.0,1.0,0.6,0.888888888888889,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1,Julen Agirrezabala,goalkeeper,7.5,0.25287356321839083,0.016,0.8206896551724139,0.2466666666666667,0.3896737588652482,0.34095238095238095,0.14666666666666667,0.01582360570687419,0.49600000000000005,0.027358024691358025,0.4266666666666667,0.5866666666666667,0.06666666666666667,0.08444444444444443,0.05777777777777778,0.009122807017333335,0.08,0.0
2,Doğan Alemdar,goalkeeper,4.5,0.4980842911877395,0.025777777777777778,0.7931034482758622,0.25555555555555554,0.43082742316784867,0.346031746031746,0.1037037037037037,0.028534370946822308,0.4666666666666666,0.04230452674897119,0.5555555555555556,0.4444444444444445,0.05555555555555556,0.11851851851851851,0.05185185185185185,0.009722222222222222,0.06666666666666667,0.6666666666666666
3,Alisson,goalkeeper,37.0,0.47623485554520045,0.0035675675675675683,0.855824790307549,0.15675675675675677,0.2213225991949396,0.4849420849420849,0.18918918918918917,0.0028288989378483544,0.31297297297297294,0.003133133133133133,0.35765765765765767,0.24864864864864866,0.12027027027027026,0.1324324324324324,0.09459459459459459,0.0019305019305405407,0.11351351351351352,0.08108108108108109
4,Alphonse Areola,goalkeeper,3.4,0.7403651115618661,0.03882352941176471,0.836713995943205,0.20588235294117652,0.3148936170212766,0.25630252100840334,0.13725490196078433,0.03822384985122454,0.5294117647058824,0.03594771241830066,0.4607843137254902,0.23529411764705885,0.014705882352941178,0.1568627450980392,0.08823529411764705,0.016544117647058824,0.08823529411764706,0.0
5,Kepa Arrizabalaga,goalkeeper,28.5,0.42347247428917123,0.004070175438596491,0.8457350272232306,0.11929824561403508,0.21625979843225082,0.43308270676691724,0.1766081871345029,0.003590688784217353,0.3831578947368421,0.004093567251461989,0.3883040935672515,0.21052631578947367,0.0912280701754386,0.14035087719298245,0.10526315789473684,0.0026315789473684214,0.09473684210526315,0.0
6,Sergio Asenjo,goalkeeper,10.0,0.5793103448275863,0.012400000000000001,0.7841379310344828,0.29,0.46876595744680843,0.37142857142857144,0.15333333333333332,0.013929961089494161,0.5519999999999999,0.018962962962962963,0.5533333333333333,0.2,0.085,0.16999999999999998,0.1,0.005882352941,0.03,0.0
7,Emil Audero,goalkeeper,25.0,0.4455172413793103,0.00336,0.8081379310344828,0.31800000000000006,0.5104340425531915,0.408,0.13866666666666666,0.006085603112840467,0.48,0.006548148148148148,0.4746666666666667,0.384,0.046000000000000006,0.16133333333333333,0.10933333333333332,0.0027107438015999998,0.048,0.24
8,Édgar Badía,goalkeeper,36.0,0.6657088122605365,0.0034444444444444444,0.8520114942528737,0.2652777777777778,0.3391962174940898,0.3063492063492063,0.15370370370370368,0.0036964980544747085,0.4933333333333333,0.004290123456790124,0.5314814814814814,0.23333333333333336,0.02777777777777778,0.18518518518518517,0.1259259259259259,0.001888888888888889,0.03333333333333333,0.25
9,Francesco Bardi,goalkeeper,1.0,0.20689655172413793,0.064,0.8896551724137932,0.25,0.2604255319148936,0.18571428571428572,0.16666666666666666,0.13852140077821012,0.54,0.1237037037037037,0.3333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.1,0.3,0.0
10,Oliver Baumann,goalkeeper,34.0,0.5111561866125761,0.0036470588235294117,0.8105476673427993,0.30294117647058827,0.44680851063829785,0.4890756302521008,0.16470588235294117,0.0038452735179674985,0.43941176470588234,0.004281045751633987,0.5186274509803921,0.5058823529411764,0.06323529411764706,0.15784313725490196,0.10294117647058824,0.001918158567647059,0.04411764705882353,0.0
11,Gavin Bazunu,goalkeeper,32.0,0.38146551724137934,0.0035000000000000005,0.7739224137931036,0.33125000000000004,0.5687765957446808,0.41741071428571425,0.15,0.004632782101167315,0.44437499999999996,0.005787037037037038,0.475,0.45,0.07500000000000001,0.125,0.06979166666666667,0.0017447916665625002,0.0375,0.09375
12,Asmir Begović,goalkeeper,1.0,0.1724137931034483,0.048,0.8793103448275863,0.2,0.3761702127659574,0.3142857142857143,0.16666666666666666,0.1357976653696498,0.48,0.17333333333333334,0.7666666666666666,0.4,0.0,0.13333333333333333,0.13333333333333333,0.1,0.3,0.0
13,Daniel Bentley,goalkeeper,2.0,0.6724137931034483,0.06,0.8741379310344829,0.25,0.41957446808510634,0.40714285714285714,0.23333333333333334,0.06400778210116731,0.69,0.05962962962962964,0.6166666666666667,1.0,0.025,0.21666666666666667,0.16666666666666666,0.03846153846,0.0,0.0
14,Paul Bernardoni,goalkeeper,27.0,0.6564495530012772,0.0045925925925925926,0.7984674329501916,0.17407407407407408,0.3118676122931442,0.2534391534391534,0.15308641975308643,0.004986309266464909,0.4111111111111111,0.005843621399176955,0.4407407407407407,0.3111111111111111,0.03333333333333333,0.17654320987654323,0.1037037037037037,0.0021756021755555553,0.03333333333333333,0.0
15,Marco Bizot,goalkeeper,37.0,0.5116495806150979,0.0028108108108108112,0.83569431500466,0.2675675675675676,0.3730419781483611,0.3111969111969112,0.14684684684684685,0.0037333052897255232,0.46864864864864864,0.004394394394394394,0.46846846846846846,0.32432432432432434,0.033783783783783786,0.15855855855855858,0.10990990990990991,0.0018734643735135138,0.06486486486486487,0.16216216216216217
16,Rubén Blanco,goalkeeper,5.5,0.24451410658307213,0.014545454545454549,0.8257053291536051,0.1,0.24727272727272723,0.42857142857142855,0.1878787878787879,0.019384506544039618,0.4472727272727272,0.02161616161616162,0.44242424242424244,0.21818181818181817,0.06363636363636364,0.11515151515151516,0.0909090909090909,0.014354066985454546,0.0,0.0
17,Janis Blaswich,goalkeeper,26.0,0.35676392572944293,0.004153846153846154,0.8192307692307693,0.11346153846153846,0.21034369885433712,0.5412087912087912,0.16153846153846152,0.003786291529482191,0.36,0.004273504273504273,0.3692307692307692,0.3076923076923077,0.07500000000000001,0.09615384615384615,0.057692307692307696,0.0023076923076923075,0.08076923076923076,0.11538461538461539
18,Joaquín Blázquez,goalkeeper,1.0,0.06896551724137932,0.024,0.8482758620689657,0.4,0.3761702127659574,0.2571428571428571,0.1,0.17782101167315176,0.6599999999999999,0.09740740740740741,0.36666666666666664,0.8,0.0,0.1,0.1,0.1,0.3,0.0
19,Yassine Bounou,goalkeeper,23.9,0.5381618814023951,0.005690376569037658,0.820227961333141,0.24058577405857742,0.3668476809400872,0.4692169754931262,0.12831241283124128,0.005030688829917132,0.4066945606694561,0.006524097319076399,0.4295676429567643,0.3347280334728034,0.08158995815899583,0.1478382147838215,0.09205020920502092,0.0026051946000000006,0.05020920502092051,0.12552301255230128
20,Claudio Bravo,goalkeeper,12.0,0.3160919540229885,0.008,0.8448275862068967,0.3125,0.5425531914893617,0.34285714285714286,0.11666666666666667,0.01284046692607004,0.5049999999999999,0.016203703703703703,0.5916666666666667,0.13333333333333333,0.025,0.11666666666666667,0.09166666666666666,0.0065476190475,0.09999999999999999,0.0
21,Fabian Bredlow,goalkeeper,15.0,0.4620689655172414,0.006933333333333333,0.8144827586206898,0.18333333333333335,0.2488510638297872,0.479047619047619,0.19111111111111112,0.007159533073929961,0.364,0.008271604938271605,0.4511111111111111,0.32000000000000006,0.05,0.1311111111111111,0.08222222222222222,0.004180790960666666,0.02,0.0
22,Marcin Bułka,goalkeeper,2.0,0.5344827586206897,0.10400000000000001,0.8844827586206898,0.2,0.28936170212765955,0.35,0.18333333333333332,0.054669260700389105,0.54,0.08185185185185186,0.43333333333333335,0.4,0.07500000000000001,0.1,0.06666666666666667,0.033333333335,0.0,0.0
23,Marco Carnesecchi,goalkeeper,27.0,0.5644955300127714,0.004148148148148149,0.8206896551724139,0.29074074074074074,0.5605043341213554,0.39417989417989413,0.16666666666666666,0.0059662775616083005,0.4511111111111111,0.007283950617283951,0.4962962962962963,0.4296296296296297,0.05370370370370371,0.18888888888888888,0.13209876543209875,0.0025901718711111112,0.04444444444444444,0.0
24,Matis Carvalho,goalkeeper,1.5,0.4367816091954023,0.064,0.7517241379310345,0.46666666666666673,0.8295035460992908,0.3619047619047619,0.08888888888888888,0.12814526588845654,0.56,0.15160493827160493,0.8444444444444444,0.5333333333333333,0.0,0.17777777777777776,0.11111111111111112,0.041666666666666664,0.19999999999999998,0.0
25,Koen Casteels,goalkeeper,34.0,0.4452332657200811,0.0031764705882352945,0.824239350912779,0.3779411764705882,0.5004255319148936,0.5571428571428572,0.17941176470588235,0.0038567177843900208,0.4552941176470588,0.0051742919389978215,0.47941176470588237,0.3411764705882353,0.07500000000000001,0.14411764705882352,0.09901960784313726,0.0020208083232352942,0.10588235294117647,0.08823529411764705
26,Michele Cerofolini,goalkeeper,5.0,0.23448275862068965,0.0176,0.8358620689655173,0.24,0.40510638297872337,0.4771428571428571,0.18000000000000002,0.02591439688715953,0.33599999999999997,0.028222222222222225,0.19333333333333333,0.08000000000000002,0.03,0.07333333333333333,0.05333333333333334,0.014545454545999998,0.12,0.0
28,Lucas Chevalier,goalkeeper,32.0,0.3286637931034483,0.0033750000000000004,0.8356681034482759,0.11875000000000001,0.255,0.403125,0.12604166666666666,0.0035749027237354084,0.196875,0.004305555555555556,0.3302083333333333,0.275,0.0390625,0.109375,0.07916666666666666,0.002261904761875,0.09375,0.09375
29,Oliver Christensen,goalkeeper,33.0,0.6050156739811913,0.004,0.7959247648902822,0.3090909090909091,0.5138362346872984,0.4229437229437229,0.16767676767676767,0.004232991392524466,0.42727272727272725,0.006094276094276094,0.4909090909090909,0.4,0.10606060606060606,0.16464646464646465,0.09494949494949495,0.001747536716969697,0.02727272727272727,0.09090909090909091
30,Andrea Consigli,goalkeeper,35.0,0.37931034482758624,0.0035428571428571427,0.784729064039409,0.25142857142857145,0.36046200607902734,0.46530612244897956,0.17809523809523808,0.0037020566981656477,0.48857142857142855,0.0034391534391534392,0.44476190476190475,0.32000000000000006,0.04000000000000001,0.11142857142857143,0.06095238095238095,0.001562881562857143,0.07714285714285714,0.0
31,Alex Cordaz,goalkeeper,0.3,0.574712643678161,0.3466666666666667,1.0000000000000002,0.16666666666666669,0.675177304964539,0.7142857142857143,0.3333333333333333,0.4345006485084306,1.0,0.6419753086419754,0.7777777777777779,0.0,0.0,0.22222222222222224,0.22222222222222224,0.33333333333333337,1.0,0.0
32,Benoît Costil,goalkeeper,19.0,0.617059891107078,0.006947368421052632,0.7894736842105264,0.3473684210526316,0.4447032474804031,0.34135338345864663,0.12631578947368421,0.0075363506041368,0.43263157894736837,0.010077972709551658,0.5,0.06315789473684211,0.028947368421052635,0.16842105263157894,0.09649122807017545,0.003015350877368421,0.03157894736842105,0.0
33,Thibaut Courtois,goalkeeper,31.0,0.3303670745272525,0.002838709677419355,0.8299221357063404,0.1338709677419355,0.1997529169526424,0.4525345622119815,0.2086021505376344,0.0034768419731391995,0.29419354838709677,0.003524492234169654,0.3935483870967742,0.4129032258064516,0.06451612903225806,0.12688172043010754,0.0946236559139785,0.002405686167419355,0.0967741935483871,0.0967741935483871
34,Alessio Cragno,goalkeeper,1.0,0.5862068965517242,0.13999999999999999,0.6931034482758621,0.1,0.11574468085106382,0.35714285714285715,0.13333333333333333,0.08793774319066149,0.36,0.12333333333333332,0.23333333333333334,0.0,0.1,0.16666666666666666,0.06666666666666667,0.04,0.0,0.0
35,Finn Dahmen,goalkeeper,8.0,0.581896551724138,0.0125,0.7952586206896552,0.30000000000000004,0.5027659574468084,0.4035714285714286,0.15833333333333333,0.017801556420233462,0.40499999999999997,0.025231481481481483,0.6583333333333333,0.8500000000000001,0.05,0.18333333333333332,0.10833333333333334,0.00738636363625,0.0,0.75
36,Rémy Descamps,goalkeeper,1.0,0.5172413793103449,0.1,0.8793103448275863,0.25,0.2604255319148936,0.2857142857142857,0.3,0.12918287937743192,0.36,0.17222222222222222,0.36666666666666664,0.4,0.0,0.2,0.16666666666666666,0.08333333333000001,0.0,0.0
37,Michele Di Gregorio,goalkeeper,37.0,0.45386766076421253,0.0030270270270270276,0.8295433364398883,0.22432432432432436,0.37225991949396203,0.48841698841698833,0.2126126126126126,0.003386265643074982,0.4005405405405405,0.0034934934934934933,0.48738738738738735,0.15135135135135136,0.043243243243243246,0.15045045045045044,0.10720720720720721,0.0019258779737837837,0.08108108108108109,0.0
38,Mory Diaw,goalkeeper,37.0,0.5163094128611371,0.0030270270270270276,0.8510717614165891,0.3175675675675676,0.47001725129384697,0.4667953667953668,0.15585585585585585,0.0038910505836575876,0.4135135135135135,0.004044044044044044,0.418018018018018,0.3675675675675676,0.033783783783783786,0.14504504504504506,0.09909909909909909,0.0018465670640540539,0.08108108108108109,0.32432432432432434
39,Stole Dimitrievski,goalkeeper,36.9,0.4130455097654425,0.0032520325203252037,0.8253434258480516,0.20596205962059622,0.421103615291472,0.31591173054587685,0.1797651309846432,0.004070313076671623,0.48617886178861786,0.004687343169727994,0.45167118337850043,0.2601626016260163,0.07046070460704608,0.12556458897922312,0.08491418247515808,0.001832680197289973,0.07317073170731708,0.0
40,Yehvann Diouf,goalkeeper,31.0,0.4115684093437153,0.003483870967741936,0.8509454949944384,0.21935483870967742,0.28749485243651335,0.40276497695852537,0.20537634408602148,0.003991464792268106,0.35806451612903223,0.0040979689366786145,0.46236559139784944,0.5161290322580645,0.05645161290322581,0.14731182795698924,0.11505376344086021,0.0025194254767741935,0.13548387096774192,0.0
41,Ouparine Djoco,goalkeeper,1.0,0.3448275862068966,0.136,0.7241379310344829,0.15000000000000002,0.49191489361702123,0.42857142857142855,0.13333333333333333,0.13073929961089495,0.6,0.1174074074074074,0.4666666666666667,0.4,0.25,0.1,0.03333333333333333,0.033333333330000006,0.0,0.0
42,Marko Dmitrović,goalkeeper,14.1,0.2983614575690878,0.006524822695035463,0.8290535583272195,0.36524822695035464,0.6690206730043761,0.3768996960486322,0.10401891252955082,0.01214228550928609,0.5574468085106382,0.016390858944050436,0.5106382978723405,0.34042553191489366,0.03546099290780142,0.13002364066193853,0.10165484633569741,0.0055448098,0.10638297872340426,0.0
43,Gianluigi Donnarumma,goalkeeper,37.9,0.39395869347648077,0.002744063324538259,0.8393230825220636,0.0712401055408971,0.1129961264245214,0.27440633245382584,0.14687774846086193,0.002453723191277476,0.32770448548812664,0.002355125574122936,0.38346525945470533,0.3482849604221636,0.03562005277044855,0.1407211961301671,0.10554089709762533,0.001978891820580475,0.10290237467018469,0.079155672823219
44,Bartłomiej Drągowski,goalkeeper,32.7,0.48613308024886637,0.003058103975535168,0.8120847832964253,0.23088685015290522,0.4265209187325134,0.4259501965923984,0.1620795107033639,0.00411713609157653,0.35963302752293574,0.0052667346245327895,0.48114169215086644,0.15902140672782875,0.048929663608562685,0.16717635066258918,0.11416921508664626,0.0020884612516819567,0.055045871559633024,0.09174311926605504
45,Martin Dúbravka,goalkeeper,1.7,0.385395537525355,0.049411764705882356,0.9432048681541583,0.17647058823529413,0.1702127659574468,0.3277310924369748,0.27450980392156865,0.04737926298924239,0.5294117647058824,0.07690631808278867,0.5882352941176471,0.23529411764705885,0.0,0.1764705882352941,0.1764705882352941,0.05882352941176471,0.0,0.0
46,Maxime Dupé,goalkeeper,38.0,0.49183303085299457,0.002947368421052632,0.8281306715063522,0.17894736842105263,0.27641657334826425,0.3781954887218045,0.1543859649122807,0.0030206840057341797,0.4168421052631579,0.003625730994152047,0.45350877192982453,0.31578947368421056,0.027631578947368424,0.1570175438596491,0.10701754385964912,0.001793590120526316,0.07105263157894737,0.23684210526315788
47,Ederson,goalkeeper,35.0,0.258128078817734,0.003428571428571429,0.8133990147783252,0.16714285714285715,0.21743465045592703,0.4506122448979592,0.14,0.0031128404669260703,0.26057142857142856,0.003417989417989418,0.27238095238095233,0.21714285714285714,0.047142857142857146,0.07333333333333333,0.04380952380952381,0.001706864564,0.09428571428571428,0.0
48,Łukasz Fabiański,goalkeeper,34.6,0.457444688060594,0.0032369942196531797,0.8242973888778156,0.2861271676300578,0.431533636699053,0.27952105697770435,0.14739884393063585,0.004419603697622635,0.43179190751445085,0.004795546992078783,0.49421965317919075,0.3352601156069364,0.0361271676300578,0.14836223506743737,0.10211946050096339,0.0019893401395953757,0.06936416184971098,0.08670520231213873
49,Ralf Fährmann,goalkeeper,11.4,0.3750756200846945,0.007368421052631579,0.8312159709618876,0.4342105263157895,0.5508025382605449,0.4486215538847117,0.14619883040935672,0.012560584340228002,0.43684210526315786,0.015886939571150095,0.47368421052631576,0.3859649122807018,0.03947368421052632,0.1608187134502924,0.12573099415204678,0.006858054226315789,0.13157894736842105,0.0
50,Wladimiro Falcone,goalkeeper,38.0,0.3920145190562614,0.0025263157894736842,0.8281306715063522,0.25526315789473686,0.5490257558790593,0.3293233082706767,0.12543859649122807,0.004310874462420643,0.44526315789473686,0.005214424951267057,0.4684210526315789,0.24210526315789474,0.05526315789473685,0.1368421052631579,0.09824561403508772,0.0018893387313157896,0.047368421052631574,0.07894736842105263
51,Aitor Fernández,goalkeeper,21.0,0.29064039408867,0.004571428571428572,0.8261083743842366,0.45476190476190476,0.6035258358662614,0.4183673469387755,0.1380952380952381,0.0076153418565869935,0.49714285714285716,0.009559082892416226,0.5063492063492063,0.26666666666666666,0.0880952380952381,0.12222222222222222,0.09365079365079364,0.0036487322200000004,0.11428571428571427,0.0
52,Álvaro Fernández,goalkeeper,11.0,0.4764890282131662,0.011272727272727275,0.8106583072100314,0.4727272727272728,0.5813539651837524,0.32857142857142857,0.11212121212121212,0.015033604527767953,0.5618181818181818,0.01845117845117845,0.4636363636363636,0.18181818181818182,0.06818181818181818,0.15151515151515152,0.1,0.006,0.05454545454545454,0.0
53,Vincenzo Fiorillo,goalkeeper,1.0,0.6551724137931034,0.196,0.8172413793103449,0.35000000000000003,0.4340425531914893,0.2714285714285714,0.1,0.14747081712062257,0.3,0.20814814814814817,0.23333333333333334,0.4,0.0,0.13333333333333333,0.06666666666666667,0.05,0.0,0.0
54,Mark Flekken,goalkeeper,34.0,0.4705882352941177,0.003294117647058824,0.8348884381338744,0.3985294117647059,0.5659574468085106,0.5172268907563025,0.11862745098039215,0.004303044174868391,0.40764705882352936,0.006318082788671024,0.4254901960784314,0.3764705882352941,0.06323529411764706,0.14705882352941177,0.10392156862745099,0.0020784313726470586,0.11470588235294116,0.0
55,Yahia Fofana,goalkeeper,11.0,0.5141065830721003,0.00981818181818182,0.8125391849529782,0.15000000000000002,0.32882011605415856,0.33246753246753247,0.2121212121212121,0.011885390873717722,0.37636363636363634,0.01404040404040404,0.43333333333333335,0.6181818181818182,0.040909090909090916,0.16363636363636364,0.10606060606060605,0.005892255891818182,0.02727272727272727,0.2727272727272727
56,Fraser Forster,goalkeeper,13.5,0.5440613026819924,0.010074074074074076,0.806896551724138,0.13333333333333333,0.2657840819542947,0.28465608465608466,0.17530864197530865,0.008704424268626602,0.41333333333333333,0.010315500685871056,0.4765432098765432,0.14814814814814814,0.05925925925925926,0.1358024691358025,0.07407407407407407,0.0040404040407407416,0.06666666666666667,0.2222222222222222
57,Gauthier Gallon,goalkeeper,29.6,0.6395619757688723,0.003918918918918919,0.799277726001864,0.18074324324324326,0.3822311673375503,0.3412162162162162,0.16216216216216217,0.004364286465453781,0.48851351351351346,0.005555555555555555,0.5585585585585585,0.445945945945946,0.015202702702702704,0.19932432432432431,0.12837837837837837,0.0021759047182432433,0.0,0.0
58,Joan García,goalkeeper,1.0,0.6206896551724138,0.084,0.703448275862069,0.1,0.17361702127659573,0.3857142857142857,0.13333333333333333,0.08443579766536966,0.18,0.1751851851851852,0.5333333333333333,0.8,0.05,0.13333333333333333,0.03333333333333333,0.025,0.0,0.0
59,Paulo Gazzaniga,goalkeeper,28.0,0.5578817733990148,0.004714285714285715,0.8582512315270937,0.26071428571428573,0.4133738601823708,0.4193877551020408,0.16785714285714284,0.004502501389660922,0.5185714285714286,0.0063359788359788356,0.5678571428571428,0.5285714285714286,0.06785714285714287,0.1488095238095238,0.10357142857142858,0.0024857142857142855,0.04285714285714285,0.10714285714285714
60,David de Gea,goalkeeper,38.0,0.37477313974591653,0.002842105263157895,0.8256805807622506,0.1855263157894737,0.34190369540873455,0.3879699248120301,0.11228070175438595,0.0033073929961089494,0.2826315789473684,0.004590643274853801,0.46140350877192987,0.15789473684210528,0.042105263157894736,0.12456140350877193,0.08684210526315789,0.0018346923647368423,0.13421052631578947,0.07894736842105263
61,Rafał Gikiewicz,goalkeeper,23.0,0.6191904047976012,0.004869565217391306,0.8289355322338832,0.40217391304347827,0.5686586493987048,0.568944099378882,0.18405797101449273,0.005582811706986973,0.6104347826086957,0.0078743961352657,0.5260869565217391,0.3652173913043478,0.09782608695652174,0.1971014492753623,0.13478260869565217,0.0029731457800000003,0.06521739130434782,0.2608695652173913
62,David Gil,goalkeeper,4.0,0.5431034482758621,0.023000000000000003,0.8612068965517242,0.42500000000000004,0.6799999999999999,0.33214285714285713,0.125,0.045136186770428015,0.54,0.06027777777777778,0.4666666666666667,0.2,0.05,0.19166666666666665,0.15,0.0195652173925,0.075,0.0
63,Pierluigi Gollini,goalkeeper,7.0,0.23645320197044337,0.02285714285714286,0.8098522167487686,0.2,0.30589665653495435,0.4959183673469388,0.1952380952380952,0.017231795441912175,0.36,0.021825396825396828,0.38095238095238093,0.17142857142857143,0.02857142857142857,0.11428571428571428,0.08571428571428572,0.010714285714285714,0.1714285714285714,0.0
64,Ivo Grbić,goalkeeper,10.2,0.4665314401622719,0.009019607843137257,0.8458417849898581,0.22549019607843138,0.4198581560283688,0.32212885154061627,0.16339869281045752,0.013008316166933702,0.5823529411764706,0.017211328976034862,0.6993464052287581,0.9019607843137255,0.03431372549019608,0.1568627450980392,0.11764705882352942,0.007352941176470589,0.05882352941176471,0.0
